grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,universidade_nome,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Bacharelado,Noturno,1510.55,1.0,1.0,2.0,1.0,106151612072653,Enfermagem,Cuiaba,MT,Faculdade Fasipe Mato Grosso - FFMT,Enfermagem,573.48,573.62,590.7,589.36
Bacharelado,Noturno,1510.55,2.0,1.0,4.0,3.0,6599641084413,Enfermagem,Sinop,MT,Faculdade Fasipe - FASIPE,Enfermagem,588.5,593.26,552.7,535.66
Bacharelado,Matutino,1510.55,2.0,1.0,3.0,2.0,658884913911,Direito,Sinop,MT,Faculdade Sinop - FASIP,Direito,692.84,564.74,587.22,541.8
Bacharelado,Noturno,1510.55,4.0,3.0,3.0,3.0,658884913913,Direito,Sinop,MT,Faculdade Sinop - FASIP,Direito,634.04,587.34,580.22,549.9
Bacharelado,Matutino,1510.0,2.0,1.0,3.0,1.0,65857612801581,Psicologia,Fortaleza,CE,Centro Universitário Sete de Setembro - FA7,Psicologia,664.58,672.8,657.1,613.5
Bacharelado,Noturno,1510.0,1.0,1.0,1.0,2.0,65857612801583,Psicologia,Fortaleza,CE,Centro Universitário Sete de Setembro - FA7,Psicologia,652.82,664.44,604.04,634.06
Bacharelado,Matutino,1505.0,6.0,5.0,3.0,2.0,65990874011,Direito,Juiz de Fora,MG,Faculdades Integradas VIanna Júnior - FIVJ,Direito,690.46,658.22,660.3,583.54
Bacharelado,Matutino,1504.28,1.0,10.0,3.0,8.0,695082889461,Medicina Veterinária,Uniao da VItoria,PR,Faculdades Integradas do Vale do Iguaçu,Medicina Veterinária,597.7,583.62,576.52,518.06
Bacharelado,Noturno,1498.0,1.0,1.0,1.0,4.0,13976312605163,Engenharia Elétrica,Francisco Beltrao,PR,Faculdade Educacional de Francisco Beltrão - FEFB,Engenharia Elétrica,685.22,605.8,584.38,576.86
Bacharelado,Noturno,1487.4,1.0,2.0,2.0,3.0,6596971046063,Farmácia,Trindade,GO,Faculdade União de Goyazes - FUG,Farmácia,623.06,608.0,543.88,450.0
Bacharelado,Noturno,1481.77,1.0,1.0,2.0,6.0,106565212627233,Psicologia,Juara,MT,Faculdade do Vale do Rio Arinos - AJES,Psicologia,568.12,586.32,450.0,548.7
Bacharelado,Noturno,1476.85,3.0,1.0,4.0,3.0,65988512598883,Engenharia Civil,Ariquemes,RO,Faculdade de Educação e Meio Ambiente - FAEMA,Engenharia Civil,731.74,615.88,592.96,588.36
Bacharelado,Noturno,1475.0,1.0,1.0,1.0,1.0,65813813215123,Engenharia Mecatrônica,Sao Paulo,SP,Faculdade de Informática e Administração Paulista - FIAP,Engenharia Mecatrônica,717.6,663.18,677.24,598.46
Bacharelado,Noturno,1470.0,1.0,3.0,2.0,6.0,105868913238323,Engenharia Química,Maringa,PR,Faculdade de Engenharia e Inovação Técnico Profissi - FEITEP,Engenharia Química,677.7,602.18,553.56,533.72
Bacharelado,Noturno,1470.0,1.0,1.0,1.0,9.0,105868911109553,Engenharia Elétrica,Maringa,PR,Faculdade de Engenharia e Inovação Técnico Profissi - FEITEP,Engenharia Elétrica,646.34,616.54,568.5,545.46
Bacharelado,Noturno,1470.0,1.0,2.0,1.0,4.0,105868912616273,Engenharia de Computação,Maringa,PR,Faculdade de Engenharia e Inovação Técnico Profissi - FEITEP,Engenharia de Computação,627.66,607.76,593.12,544.5
Bacharelado,Noturno,1470.0,2.0,4.0,3.0,8.0,105868911109543,Engenharia Civil,Maringa,PR,Faculdade de Engenharia e Inovação Técnico Profissi - FEITEP,Engenharia Civil,641.46,619.7,578.08,551.42
Bacharelado,Integral,1469.0,3.0,2.0,5.0,4.0,6599491204264,Medicina Veterinária,Matipo,MG,Faculdade Vértice - VÉRTICE,Medicina Veterinária,667.16,636.12,633.5,596.84
Bacharelado,Noturno,1465.14,1.0,1.0,2.0,2.0,186611812173,Arquitetura e Urbanismo,Colatina,ES,Centro Universitário do Espírito Santo - Unesc - UNESC,Arquitetura e Urbanismo,669.62,640.28,633.14,595.26
Bacharelado,Integral,1463.05,2.0,1.0,3.0,1.0,660081964614,Odontologia,Boa VIsta,RR,Faculdade Cathedral - FACES,Odontologia,685.2,675.74,609.98,573.48
Bacharelado,Matutino,1461.35,7.0,6.0,19.0,14.0,1006267104801,Direito,Brasilia,DF,Centro Universitário do Distrito Federal - Udf - UDF,Direito,667.16,646.42,610.88,583.82
Bacharelado,Noturno,1461.35,3.0,3.0,16.0,12.0,1006267104803,Direito,Brasilia,DF,Centro Universitário do Distrito Federal - Udf - UDF,Direito,670.44,639.26,596.94,583.56
Tecnológico,Noturno,1455.0,1.0,2.0,1.0,2.0,658138809603,Sistemas para Internet,Sao Paulo,SP,Faculdade de Informática e Administração Paulista - FIAP,Sistemas para Internet,613.92,602.02,506.0,545.28
Tecnológico,Noturno,1455.0,1.0,2.0,1.0,1.0,65813812575213,Gestão da Tecnologia da Informação,Sao Paulo,SP,Faculdade de Informática e Administração Paulista - FIAP,Gestão da Tecnologia da Informação,623.68,583.48,541.54,486.56
Tecnológico,Noturno,1455.0,1.0,2.0,3.0,7.0,658138722833,Banco de Dados,Sao Paulo,SP,Faculdade de Informática e Administração Paulista - FIAP,Banco de Dados,591.8,584.18,450.0,469.3
Bacharelado,Vespertino,1451.93,2.0,1.0,5.0,3.0,658249942212,Biomedicina,Porto Velho,RO,Faculdades Integradas Aparício Carvalho - FIMCA,Biomedicina,630.02,598.22,549.44,519.62
Bacharelado,Noturno,1451.6,1.0,2.0,1.0,4.0,659556968573,Psicologia,Curitiba,PR,Centro Universitário Autônomo do Brasil - Unibrasil - UNIBRASIL,Psicologia,649.72,632.82,616.42,595.12
Bacharelado,Noturno,1449.0,1.0,1.0,1.0,3.0,659695180233,Fotografia,Sao Paulo,SP,Centro Universitário Senac - SENACSP,Fotografia,606.24,619.26,585.6,617.42
Bacharelado,Noturno,1446.0,1.0,1.0,2.0,6.0,106565212627253,Enfermagem,Juara,MT,Faculdade do Vale do Rio Arinos - AJES,Enfermagem,574.28,525.84,472.2,450.0
Bacharelado,Noturno,1440.86,1.0,3.0,3.0,6.0,65846113695763,Engenharia Civil,Porto Velho,RO,Centro Universitário São Lucas - UniSL,Engenharia Civil,632.76,636.42,584.92,558.88
Bacharelado,Integral,1440.86,1.0,2.0,4.0,7.0,65846113695764,Engenharia Civil,Porto Velho,RO,Centro Universitário São Lucas - UniSL,Engenharia Civil,658.38,672.76,554.46,558.14
Bacharelado,Noturno,1436.94,1.0,1.0,1.0,1.0,65988513218723,Engenharia Ambiental e Sanitária,Ariquemes,RO,Faculdade de Educação e Meio Ambiente - FAEMA,Engenharia Ambiental e Sanitária,624.04,597.04,591.38,638.7
Bacharelado,Vespertino,1433.65,2.0,1.0,3.0,1.0,106287712604332,Biomedicina,Imperatriz,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Biomedicina,705.94,670.88,671.38,543.82
Bacharelado,Noturno,1433.65,2.0,1.0,3.0,47.0,106287712604333,Biomedicina,Imperatriz,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Biomedicina,669.7,645.78,533.14,527.12
Bacharelado,Vespertino,1433.65,5.0,1.0,4.0,1.0,658119439862,Farmácia,Sao Luis,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Farmácia,656.78,640.88,635.6,565.56
Bacharelado,Noturno,1433.65,2.0,1.0,3.0,44.0,658119439863,Farmácia,Sao Luis,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Farmácia,663.36,635.38,538.96,529.9
Bacharelado,Noturno,1431.0,1.0,2.0,1.0,3.0,65969511776653,Engenharia de Computação,Sao Paulo,SP,Centro Universitário Senac - SENACSP,Engenharia de Computação,659.56,612.22,600.94,606.26
Bacharelado,Noturno,1430.75,5.0,1.0,10.0,3.0,6588451171723,Engenharia Civil,Sao Luis,MA,Unidade de Ensino Superior Dom Bosco - UNDB,Engenharia Civil,647.56,616.78,575.18,471.92
Bacharelado,Noturno,1428.16,1.0,6.0,3.0,11.0,106818912923363,Engenharia Civil,Vilhena,RO,Faculdades Integradas Aparício Carvalho VIlhena - FIMCAVILHENA,Engenharia Civil,617.68,629.6,523.46,476.8
Bacharelado,Vespertino,1420.85,2.0,1.0,3.0,1.0,105887912794292,Psicologia,Imperatriz,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Psicologia,670.86,650.74,616.94,580.88
Bacharelado,Noturno,1420.85,2.0,1.0,3.0,47.0,105887912794293,Psicologia,Imperatriz,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Psicologia,655.2,657.24,557.36,551.7
Bacharelado,Vespertino,1420.85,2.0,1.0,4.0,1.0,105887911871082,Engenharia Civil,Imperatriz,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Engenharia Civil,714.0,680.48,678.56,508.98
Bacharelado,Noturno,1420.85,2.0,1.0,3.0,37.0,187212794283,Psicologia,Sao Luis,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Psicologia,640.02,617.9,513.56,493.02
Bacharelado,Noturno,1420.85,2.0,1.0,1.0,72.0,6581191112883,Engenharia de Produção,Sao Luis,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Engenharia de Produção,621.7,653.5,450.0,550.98
Bacharelado,Noturno,1420.85,2.0,1.0,1.0,39.0,658119945293,Engenharia Ambiental,Sao Luis,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Engenharia Ambiental,634.5,641.96,489.08,525.64
Bacharelado,Noturno,1420.85,2.0,1.0,4.0,26.0,107413113330943,Engenharia Civil,Sao Luis,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Engenharia Civil,650.76,604.06,471.4,450.0
Bacharelado,Matutino,1420.85,15.0,4.0,5.0,95.0,658119170881,Direito,Sao Luis,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Direito,649.78,663.42,565.82,570.5
Bacharelado,Vespertino,1420.85,5.0,1.0,2.0,70.0,658119170882,Direito,Sao Luis,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Direito,690.22,654.84,542.98,581.94
Bacharelado,Noturno,1420.85,7.0,2.0,5.0,96.0,658119170883,Direito,Sao Luis,MA,Universidade do Ceuma - Uniceuma - UNICEUMA,Direito,667.02,649.32,544.1,577.7
Bacharelado,Matutino,1416.2,1.0,1.0,8.0,6.0,658205929731,Enfermagem,Unai,MG,Faculdade de Ciências e Tecnologia de Unaí - Factu - FACTU,Enfermagem,637.6,480.28,546.54,514.98
Bacharelado,Noturno,1413.0,1.0,1.0,1.0,3.0,658658686183,Fisioterapia,Dois VIzinhos,PR,Faculdade Educacional de Dois VIzinhos - FAED,Fisioterapia,656.12,590.84,584.62,577.88
Bacharelado,Matutino,1412.64,1.0,1.0,2.0,42.0,108185314242441,Engenharia Elétrica,Belo Horizonte,MG,Centro Universitário Unihorizontes,Engenharia Elétrica,595.1,775.34,450.0,450.0
Bacharelado,Noturno,1412.64,1.0,1.0,2.0,42.0,108185314242443,Engenharia Elétrica,Belo Horizonte,MG,Centro Universitário Unihorizontes,Engenharia Elétrica,643.42,601.34,495.68,571.02
Bacharelado,Matutino,1412.64,1.0,1.0,2.0,42.0,108185314242471,Arquitetura e Urbanismo,Belo Horizonte,MG,Centro Universitário Unihorizontes,Arquitetura e Urbanismo,629.62,623.58,510.82,510.66
Bacharelado,Noturno,1412.64,1.0,1.0,2.0,42.0,108185314242473,Arquitetura e Urbanismo,Belo Horizonte,MG,Centro Universitário Unihorizontes,Arquitetura e Urbanismo,610.34,628.86,532.46,516.76
Bacharelado,Noturno,1409.6,3.0,2.0,3.0,1.0,65988513218703,Agronomia,Ariquemes,RO,Faculdade de Educação e Meio Ambiente - FAEMA,Agronomia,594.14,603.6,595.26,574.18
Bacharelado,Noturno,1406.27,1.0,4.0,3.0,8.0,660066864043,Direito,Curitiba,PR,Faculdades Opet,Direito,614.14,608.68,577.38,516.92
Bacharelado,Noturno,1406.14,1.0,2.0,1.0,3.0,65955613300063,Arquitetura e Urbanismo,Curitiba,PR,Centro Universitário Autônomo do Brasil - Unibrasil - UNIBRASIL,Arquitetura e Urbanismo,632.54,655.04,616.88,573.26
Bacharelado,Vespertino,1403.97,4.0,3.0,9.0,6.0,658721535622,Direito,Porto Velho,RO,Faculdade Interamericana de Porto Velho - UNIRON,Direito,616.58,614.34,583.8,576.84
Bacharelado,Noturno,1402.36,1.0,1.0,2.0,4.0,65922513223793,Medicina Veterinária,Pitanga,PR,Faculdade de Ensino Superior do Centro do Paraná - UCP,Medicina Veterinária,637.7,591.52,569.84,546.54
Bacharelado,Matutino,1402.0,1.0,1.0,3.0,2.0,65944411842971,Arquitetura e Urbanismo,Patos,PB,Faculdades Integradas de Patos - FIP,Arquitetura e Urbanismo,663.44,656.1,624.34,577.12
Bacharelado,Vespertino,1401.65,3.0,4.0,5.0,8.0,658461527432,Biomedicina,Porto Velho,RO,Centro Universitário São Lucas - UniSL,Biomedicina,618.08,607.66,566.34,544.38
Bacharelado,Vespertino,1401.65,1.0,3.0,3.0,6.0,65846114103262,Farmácia,Porto Velho,RO,Centro Universitário São Lucas - UniSL,Farmácia,598.18,553.62,536.42,484.36
Bacharelado,Noturno,1401.65,1.0,3.0,3.0,6.0,65846114103263,Farmácia,Porto Velho,RO,Centro Universitário São Lucas - UniSL,Farmácia,595.46,545.22,548.46,520.6
Bacharelado,Noturno,1400.27,3.0,1.0,4.0,2.0,104100012615143,Engenharia Elétrica,Porto Velho,RO,Faculdade Metropolitana - UNNESA,Engenharia Elétrica,638.86,603.38,558.76,556.8
Tecnológico,Matutino,1398.17,1.0,2.0,1.0,1.0,1543913881,Gastronomia,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Gastronomia,611.82,614.8,627.74,596.78
Bacharelado,Noturno,1395.23,1.0,1.0,3.0,1.0,103952312579643,Engenharia Civil,Ji-Parana,RO,Faculdade Panamericana de Ji-Paraná,Engenharia Civil,656.88,649.86,610.06,611.04
Bacharelado,Noturno,1395.0,1.0,3.0,3.0,6.0,658138225473,Administração,Sao Paulo,SP,Faculdade de Informática e Administração Paulista - FIAP,Administração,599.32,606.16,564.18,521.22
Bacharelado,Matutino,1394.1,1.0,1.0,1.0,3.0,65841512588191,Agronomia,Pato Branco,PR,Faculdade Mater Dei - FMD,Agronomia,597.84,548.26,554.9,496.56
Bacharelado,Noturno,1394.1,1.0,2.0,2.0,5.0,65841512588193,Agronomia,Pato Branco,PR,Faculdade Mater Dei - FMD,Agronomia,641.1,544.54,581.88,498.78
Bacharelado,Matutino,1394.1,1.0,1.0,1.0,4.0,6584151084261,Arquitetura e Urbanismo,Pato Branco,PR,Faculdade Mater Dei - FMD,Arquitetura e Urbanismo,671.82,591.3,583.4,576.38
Bacharelado,Matutino,1390.46,3.0,1.0,5.0,53.0,6598291172821,Enfermagem,Caucaia,CE,Faculdade Terra Nordeste - FATENE,Enfermagem,684.6,692.2,503.6,519.78
Bacharelado,Matutino,1390.0,1.0,1.0,1.0,1.0,106113013226231,Agronomia,Paranavai,PR,Faculdade de Tecnologia e Ciencias do Norte do Paraná - FATECIE,Agronomia,592.74,582.58,600.72,450.0
Bacharelado,Noturno,1390.0,1.0,1.0,1.0,2.0,106113013226233,Agronomia,Paranavai,PR,Faculdade de Tecnologia e Ciencias do Norte do Paraná - FATECIE,Agronomia,609.5,594.44,591.36,580.02
Bacharelado,Noturno,1385.0,1.0,1.0,1.0,3.0,65813811077463,Engenharia de Produção,Sao Paulo,SP,Faculdade de Informática e Administração Paulista - FIAP,Engenharia de Produção,657.94,625.88,593.74,553.68
Bacharelado,Noturno,1384.82,1.0,1.0,2.0,4.0,65975312797913,Engenharia de Produção,Curitiba,PR,Faculdade de Tecnologia de Curitiba - FATEC-PR,Engenharia de Produção,642.68,567.7,493.44,491.18
Bacharelado,Noturno,1384.82,1.0,1.0,1.0,3.0,65975313647263,Engenharia Elétrica,Curitiba,PR,Faculdade de Tecnologia de Curitiba - FATEC-PR,Engenharia Elétrica,618.4,637.66,560.96,450.0
Bacharelado,Noturno,1384.82,1.0,1.0,1.0,3.0,65975313647253,Engenharia Mecânica,Curitiba,PR,Faculdade de Tecnologia de Curitiba - FATEC-PR,Engenharia Mecânica,594.78,616.08,612.58,516.44
Bacharelado,Noturno,1384.82,1.0,3.0,1.0,4.0,65975312797903,Engenharia Civil,Curitiba,PR,Faculdade de Tecnologia de Curitiba - FATEC-PR,Engenharia Civil,615.3,585.72,541.96,553.32
Bacharelado,Noturno,1383.44,1.0,1.0,1.0,7.0,105603511718003,Enfermagem,Guaranta do Norte,MT,Faculdade do Norte de Mato Grosso - AJES,Enfermagem,598.6,630.0,514.94,497.56
Bacharelado,Noturno,1372.92,1.0,1.0,4.0,1.0,104817411165013,Engenharia Elétrica,Rio Branco,AC,Instituto de Ensino Superior do Acre - IESACRE,Engenharia Elétrica,635.42,620.58,598.9,579.42
Bacharelado,Noturno,1372.92,5.0,2.0,6.0,2.0,104817411725473,Engenharia Civil,Rio Branco,AC,Instituto de Ensino Superior do Acre - IESACRE,Engenharia Civil,644.8,621.68,617.04,594.42
Bacharelado,Integral,1370.56,3.0,1.0,1.0,1.0,107784112056254,Engenharia Civil,Floriano,PI,Faculdade de Ensino Superior de Floriano - FAESF,Engenharia Civil,661.88,646.02,614.6,630.9
Bacharelado,Matutino,1365.16,1.0,3.0,2.0,6.0,659556212331,Direito,Curitiba,PR,Centro Universitário Autônomo do Brasil - Unibrasil - UNIBRASIL,Direito,631.66,636.38,591.68,582.64
Bacharelado,Noturno,1365.16,1.0,2.0,3.0,9.0,659556212333,Direito,Curitiba,PR,Centro Universitário Autônomo do Brasil - Unibrasil - UNIBRASIL,Direito,656.64,629.48,597.3,593.18
Bacharelado,Matutino,1365.0,2.0,2.0,4.0,3.0,705229910111,Engenharia Civil,Montes Claros,MG,Faculdades Integradas Pitágoras - FIP-MOC,Engenharia Civil,636.0,652.64,604.4,585.08
Bacharelado,Noturno,1365.0,2.0,1.0,3.0,2.0,705229910113,Engenharia Civil,Montes Claros,MG,Faculdades Integradas Pitágoras - FIP-MOC,Engenharia Civil,688.04,654.48,610.38,583.26
Bacharelado,Noturno,1362.74,1.0,1.0,1.0,1.0,105040512579723,Engenharia Civil,Caceres,MT,Faculdade do Pantanal Matogrossense - FAPAN,Engenharia Civil,691.52,591.7,594.02,591.54
Bacharelado,Integral,1359.0,3.0,3.0,4.0,5.0,1048676198394,Medicina Veterinária,Castelo,ES,Faculdade de Castelo - Multivix Castelo - Multivix Castelo,Medicina Veterinária,636.02,604.62,604.6,558.86
Bacharelado,Noturno,1358.84,2.0,1.0,1.0,1.0,18661196863,Fisioterapia,Colatina,ES,Centro Universitário do Espírito Santo - Unesc - UNESC,Fisioterapia,653.02,630.22,648.86,612.5
Bacharelado,Noturno,1358.84,2.0,1.0,3.0,2.0,18661191203,Enfermagem,Colatina,ES,Centro Universitário do Espírito Santo - Unesc - UNESC,Enfermagem,671.38,622.84,628.86,586.14
Bacharelado,Noturno,1356.4,1.0,2.0,2.0,3.0,6596971051723,Fisioterapia,Trindade,GO,Faculdade União de Goyazes - FUG,Fisioterapia,582.7,567.14,507.16,547.74
Bacharelado,Noturno,1353.75,1.0,4.0,3.0,12.0,10379491186993,Engenharia de Petróleo,Serra,ES,Faculdade do Centro Leste - UCL,Engenharia de Petróleo,635.94,626.06,502.28,450.0
Bacharelado,Matutino,1353.75,1.0,2.0,3.0,12.0,103794912591141,Engenharia Elétrica,Serra,ES,Faculdade do Centro Leste - UCL,Engenharia Elétrica,650.1,650.78,535.78,450.0
Bacharelado,Noturno,1353.75,1.0,2.0,3.0,12.0,103794913218843,Engenharia de Computação,Serra,ES,Faculdade do Centro Leste - UCL,Engenharia de Computação,669.06,655.42,450.0,527.52
Bacharelado,Noturno,1352.38,1.0,1.0,3.0,1.0,106637910776963,Farmácia,Rio Branco,AC,Faculdade Meta - FAMETA,Farmácia,650.84,639.86,573.64,617.96
Bacharelado,Matutino,1352.16,1.0,2.0,3.0,3.0,6596971046061,Farmácia,Trindade,GO,Faculdade União de Goyazes - FUG,Farmácia,584.26,571.96,565.82,459.52
Bacharelado,Vespertino,1350.0,4.0,2.0,10.0,4.0,1487187412,Medicina Veterinária,Aracaju,SE,Faculdade Pio Décimo - FPD,Medicina Veterinária,645.78,632.7,605.58,569.62
Bacharelado,Noturno,1336.65,1.0,3.0,1.0,6.0,106302910775493,Engenharia Civil,Chapeco,SC,Faculdade Empresarial de Chapecó - FAEM,Engenharia Civil,616.6,624.26,576.26,517.56
Bacharelado,Matutino,1334.46,3.0,1.0,2.0,1.0,13969110711521,Farmácia,Juazeiro do Norte,CE,Faculdade de Juazeiro do Norte - FJN,Farmácia,732.1,690.1,620.12,602.64
Bacharelado,Matutino,1320.58,1.0,1.0,1.0,3.0,659556894841,Farmácia,Curitiba,PR,Centro Universitário Autônomo do Brasil - Unibrasil - UNIBRASIL,Farmácia,627.44,620.4,604.58,563.02
Bacharelado,Noturno,1318.72,1.0,1.0,4.0,3.0,1866378843,Direito,Colatina,ES,Centro Universitário do Espírito Santo - Unesc - UNESC,Direito,698.78,674.12,656.9,626.22
Bacharelado,Noturno,1318.68,2.0,5.0,2.0,4.0,658561797603,Direito,Telemaco Borba,PR,Faculdade de Telêmaco Borba - FATEB,Direito,576.36,597.76,570.52,486.98
Bacharelado,Noturno,1318.27,2.0,2.0,3.0,3.0,106637912579153,Engenharia Civil,Rio Branco,AC,Faculdade Meta - FAMETA,Engenharia Civil,616.62,625.24,603.24,583.92
Bacharelado,Noturno,1315.76,1.0,2.0,2.0,3.0,6596971046043,Nutrição,Trindade,GO,Faculdade União de Goyazes - FUG,Nutrição,601.88,598.86,520.34,494.52
Bacharelado,Integral,1315.0,1.0,1.0,1.0,1.0,687638151584,Zootecnia,Uberaba,MG,Faculdades Associadas de Uberaba - Fazu - FAZU,Zootecnia,612.96,597.82,568.88,566.2
Bacharelado,Matutino,1309.24,4.0,1.0,8.0,2.0,659653981381,Farmácia,Sao Luis,MA,Instituto Florence de Ensino Superior - IFES,Farmácia,679.42,619.56,607.4,556.1
Bacharelado,Noturno,1302.0,1.0,1.0,1.0,1.0,68895611807553,Engenharia de Produção,Tupa,SP,Faculdade Faccat - FACCAT,Engenharia de Produção,675.3,575.16,617.16,517.62
Bacharelado,Noturno,1300.37,1.0,1.0,3.0,2.0,65996412577493,Educação Física,Sinop,MT,Faculdade Fasipe - FASIPE,Educação Física,599.32,551.08,517.48,526.04
Bacharelado,Matutino,1300.0,1.0,3.0,2.0,4.0,65946513221411,Engenharia Civil,Juazeiro,BA,Faculdade São Francisco de Juazeiro - FASJ,Engenharia Civil,633.42,628.18,520.08,532.14
Bacharelado,Noturno,1300.0,1.0,4.0,2.0,7.0,65946513221413,Engenharia Civil,Juazeiro,BA,Faculdade São Francisco de Juazeiro - FASJ,Engenharia Civil,640.02,674.0,563.28,540.26
Bacharelado,Matutino,1299.0,1.0,1.0,2.0,8.0,65834513665341,Medicina Veterinária,Vitoria,ES,Faculdade Brasileira - MULTIVIX VITÓRIA,Medicina Veterinária,705.9,676.98,610.46,598.44
Bacharelado,Noturno,1298.0,2.0,1.0,2.0,1.0,105739312582773,Engenharia Civil,Salvador,BA,Faculdade Regional da Bahia - FARB,Engenharia Civil,615.74,603.94,621.48,450.0
Bacharelado,Noturno,1297.2,1.0,1.0,2.0,1.0,65899613309403,Fonoaudiologia,Rio Branco,AC,Faculdade Barão do Rio Branco - FAB,Fonoaudiologia,625.9,649.4,573.38,564.46
Bacharelado,Noturno,1297.2,1.0,1.0,4.0,2.0,65899613314963,Farmácia,Rio Branco,AC,Faculdade Barão do Rio Branco - FAB,Farmácia,633.62,648.98,576.48,575.28
Bacharelado,Vespertino,1297.2,4.0,1.0,1.0,1.0,658996573942,Direito,Rio Branco,AC,Faculdade Barão do Rio Branco - FAB,Direito,653.46,651.58,613.48,655.52
Bacharelado,Noturno,1297.2,3.0,1.0,5.0,2.0,658996573943,Direito,Rio Branco,AC,Faculdade Barão do Rio Branco - FAB,Direito,672.7,655.6,631.7,606.76
Bacharelado,Noturno,1297.2,4.0,2.0,9.0,3.0,104817411079003,Direito,Rio Branco,AC,Instituto de Ensino Superior do Acre - IESACRE,Direito,662.94,661.56,617.2,607.24
Bacharelado,Matutino,1297.04,1.0,2.0,5.0,11.0,33342162041,Administração,Curitiba,PR,Fae Centro Universitário - FAE,Administração,622.62,581.58,578.42,450.0
Bacharelado,Noturno,1297.04,2.0,4.0,1.0,4.0,33342162043,Administração,Curitiba,PR,Fae Centro Universitário - FAE,Administração,630.42,632.16,596.32,542.56
Bacharelado,Noturno,1295.0,1.0,1.0,2.0,2.0,65859013227813,Psicologia,Aparecida de Goiania,GO,Faculdade Alfredo Nasser - FAN,Psicologia,592.9,627.98,589.56,592.82
Bacharelado,Matutino,1295.0,1.0,1.0,2.0,22.0,6585901190201,Fisioterapia,Aparecida de Goiania,GO,Faculdade Alfredo Nasser - FAN,Fisioterapia,605.46,588.52,517.86,477.46
Bacharelado,Noturno,1295.0,1.0,1.0,2.0,12.0,6585901190203,Fisioterapia,Aparecida de Goiania,GO,Faculdade Alfredo Nasser - FAN,Fisioterapia,591.92,592.4,515.86,476.62
Bacharelado,Matutino,1295.0,1.0,1.0,1.0,21.0,6585901132281,Farmácia,Aparecida de Goiania,GO,Faculdade Alfredo Nasser - FAN,Farmácia,603.24,618.72,499.48,500.26
Bacharelado,Noturno,1295.0,1.0,1.0,1.0,11.0,6585901132283,Farmácia,Aparecida de Goiania,GO,Faculdade Alfredo Nasser - FAN,Farmácia,641.28,607.8,509.12,488.62
